date;year;month;prod_brand;category;subcategory;tags; prod_unit_price ;prod_units
1/11/2019;2019;11;PIERLANT;Supermercado;Vinos y Licores;Champañas y espumoso;35990,00;Botella
1/11/2019;2019;11;LAUREN PERRIER;Supermercado;Vinos y Licores;Champañas y espumoso;234990,00;Botella
1/11/2019;2019;11;PIERLANT;Supermercado;Vinos y Licores;Champañas y espumoso;35990,00;Botella
1/11/2019;2019;11;CHANDON;Supermercado;Vinos y Licores;Champañas y espumoso;29990,00;Botella
1/11/2019;2019;11;CHANDON;Supermercado;Vinos y Licores;Champañas y espumoso;77990,00;Botella
1/11/2019;2019;11;CONVIER;Supermercado;Vinos y Licores;Champañas y espumoso;59990,00;Botella
1/11/2019;2019;11;J.P.CHENET;Supermercado;Vinos y Licores;Champañas y espumoso;43990,00;Botella
1/11/2019;2019;11;RUFFINO;Supermercado;Vinos y Licores;Champañas y espumoso;83990,00;Botella
1/11/2019;2019;11;ALTEZA;Supermercado;Vinos y Licores;Champañas y espumoso;15990,00;Botella
1/11/2019;2019;11;CHANDON;Supermercado;Vinos y Licores;Champañas y espumoso;77990,00;Botella
1/11/2019;2019;11;CHANDON;Supermercado;Vinos y Licores;Champañas y espumoso;23990,00;Botella
1/11/2019;2019;11;CHANDON;Supermercado;Vinos y Licores;Champañas y espumoso;77990,00;Botella
1/11/2019;2019;11;CASA GRAJALES;Supermercado;Vinos y Licores;Champañas y espumoso;12390,00;Botella
1/11/2019;2019;11;J KIEFFER;Supermercado;Vinos y Licores;Champañas y espumoso;19990,00;Botella
1/11/2019;2019;11;J KIEFFER;Supermercado;Vinos y Licores;Champañas y espumoso;19990,00;Botella
1/11/2019;2019;11;JP CHENET;Supermercado;Vinos y Licores;Champañas y espumoso;41990,00;Botella
1/11/2019;2019;11;MARIA CODORNIU SUR;Supermercado;Vinos y Licores;Champañas y espumoso;69990,00;Botella
1/11/2019;2019;11;MIONETTO;Supermercado;Vinos y Licores;Champañas y espumoso;59990,00;Botella
1/11/2019;2019;11;NAVARRO;Supermercado;Vinos y Licores;Champañas y espumoso;73990,00;Botella
1/11/2019;2019;11;ZONIN;Supermercado;Vinos y Licores;Champañas y espumoso;69990,00;Botella
1/11/2019;2019;11;CHAMPIN;Supermercado;Vinos y Licores;Champañas y espumoso;7990,00;Botella
1/11/2019;2019;11;JP CHENET;Supermercado;Vinos y Licores;Champañas y espumoso;41990,00;Botella
1/11/2019;2019;11;UNDURRAGA;Supermercado;Vinos y Licores;Champañas y espumoso;67990,00;Botella
1/11/2019;2019;11;UNDURRAGA;Supermercado;Vinos y Licores;Champañas y espumoso;79990,00;Botella
1/11/2019;2019;11;VALDIVIESO;Supermercado;Vinos y Licores;Champañas y espumoso;35990,00;Botella
1/11/2019;2019;11;JP CHENET;Supermercado;Vinos y Licores;Champañas y espumoso;43990,00;Botella
1/11/2019;2019;11;JEAN DORSENE;Supermercado;Vinos y Licores;Champañas y espumoso;43990,00;Botella
1/11/2019;2019;11;UNDURRAGA;Supermercado;Vinos y Licores;Champañas y espumoso;105990,00;Botella
1/11/2019;2019;11;BUBBLE HAPPY;Supermercado;Vinos y Licores;Champañas y espumoso;17590,00;Botella
20/02/2020;2020;2;PIERLANT;Supermercado;Vinos y Licores;Champañas y espumoso;35990,00;Botella
20/02/2020;2020;2;PIERLANT;Supermercado;Vinos y Licores;Champañas y espumoso;35990,00;Botella
20/02/2020;2020;2;CHANDON;Supermercado;Vinos y Licores;Champañas y espumoso;29990,00;Botella
20/02/2020;2020;2;CHANDON;Supermercado;Vinos y Licores;Champañas y espumoso;77990,00;Botella
20/02/2020;2020;2;JP CHENET;Supermercado;Vinos y Licores;Champañas y espumoso;45990,00;Botella
20/02/2020;2020;2;RUFFINO;Supermercado;Vinos y Licores;Champañas y espumoso;83990,00;Botella
20/02/2020;2020;2;ALTEZA;Supermercado;Vinos y Licores;Champañas y espumoso;15990,00;Botella
20/02/2020;2020;2;CHANDON;Supermercado;Vinos y Licores;Champañas y espumoso;77990,00;Botella
20/02/2020;2020;2;CHANDON;Supermercado;Vinos y Licores;Champañas y espumoso;77990,00;Botella
20/02/2020;2020;2;GRAJALES;Supermercado;Vinos y Licores;Champañas y espumoso;12390,00;Botella
20/02/2020;2020;2;J KIEFFER;Supermercado;Vinos y Licores;Champañas y espumoso;19990,00;Botella
20/02/2020;2020;2;JP CHENET;Supermercado;Vinos y Licores;Champañas y espumoso;41990,00;Botella
20/02/2020;2020;2;CODORNIU;Supermercado;Vinos y Licores;Champañas y espumoso;49990,00;Botella
20/02/2020;2020;2;MIONETTO;Supermercado;Vinos y Licores;Champañas y espumoso;59990,00;Botella
20/02/2020;2020;2;NAVARRO CORREAS;Supermercado;Vinos y Licores;Champañas y espumoso;49990,00;Botella
20/02/2020;2020;2;ZONIN;Supermercado;Vinos y Licores;Champañas y espumoso;69990,00;Botella
20/02/2020;2020;2;JP CHENET;Supermercado;Vinos y Licores;Champañas y espumoso;41990,00;Botella
20/02/2020;2020;2;UNDURRAGA;Supermercado;Vinos y Licores;Champañas y espumoso;67990,00;Botella
20/02/2020;2020;2;UNDURRAGA;Supermercado;Vinos y Licores;Champañas y espumoso;79990,00;Botella
20/02/2020;2020;2;VALDIVIESO;Supermercado;Vinos y Licores;Champañas y espumoso;35990,00;Botella
20/02/2020;2020;2;JP CHENET;Supermercado;Vinos y Licores;Champañas y espumoso;45990,00;Botella
20/02/2020;2020;2;JEAN DORSENE;Supermercado;Vinos y Licores;Champañas y espumoso;43990,00;Botella
20/02/2020;2020;2;UNDURRAGA;Supermercado;Vinos y Licores;Champañas y espumoso;105990,00;Botella
20/02/2020;2020;2;BUBBLE HAPPY;Supermercado;Vinos y Licores;Champañas y espumoso;17590,00;Botella
9/06/2019;2019;6;AMARILLO;Supermercado;Vinos y Licores;Aguardiente;19990,00;Botella
9/06/2019;2019;6;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;37990,00;Botella
9/06/2019;2019;6;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;47990,00;Botella
9/06/2019;2019;6;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;93990,00;Botella
9/06/2019;2019;6;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;19990,00;Botella
9/06/2019;2019;6;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;17990,00;Botella
9/06/2019;2019;6;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;34990,00;Botella
9/06/2019;2019;6;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;38990,00;Botella
9/06/2019;2019;6;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;95990,00;Botella
9/06/2019;2019;6;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;53990,00;Botella
9/06/2019;2019;6;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;39990,00;Botella
9/06/2019;2019;6;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;46990,00;Botella
9/06/2019;2019;6;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;45990,00;Botella
9/06/2019;2019;6;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;15590,00;Botella
9/06/2019;2019;6;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;28990,00;Botella
9/06/2019;2019;6;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;30990,00;Botella
9/06/2019;2019;6;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;16990,00;Botella
9/06/2019;2019;6;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;15990,00;Botella
9/06/2019;2019;6;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;36990,00;Botella
9/06/2019;2019;6;REAL1493;Supermercado;Vinos y Licores;Aguardiente;59990,00;Botella
9/06/2019;2019;6;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;51990,00;Botella
9/07/2019;2019;7;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;21300,00;Botella
9/07/2019;2019;7;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;18100,00;Botella
9/07/2019;2019;7;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;53000,00;Botella
9/07/2019;2019;7;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;38100,00;Botella
9/07/2019;2019;7;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;48900,00;Botella
9/07/2019;2019;7;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;43600,00;Botella
9/07/2019;2019;7;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;30500,00;Botella
9/07/2019;2019;7;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;51900,00;Botella
9/07/2019;2019;7;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;44600,00;Botella
9/07/2019;2019;7;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;47900,00;Botella
9/07/2019;2019;7;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;41050,00;Botella
9/07/2019;2019;7;AMARILLO;Supermercado;Vinos y Licores;Aguardiente;19990,00;Botella
9/07/2019;2019;7;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;37990,00;Botella
9/07/2019;2019;7;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;47990,00;Botella
9/07/2019;2019;7;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;93990,00;Botella
9/07/2019;2019;7;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;19990,00;Botella
9/07/2019;2019;7;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;17990,00;Botella
9/07/2019;2019;7;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;34990,00;Botella
9/07/2019;2019;7;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;38990,00;Botella
9/07/2019;2019;7;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;95990,00;Botella
9/07/2019;2019;7;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;53990,00;Botella
9/07/2019;2019;7;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;39990,00;Botella
9/07/2019;2019;7;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;46990,00;Botella
9/07/2019;2019;7;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;45990,00;Botella
9/07/2019;2019;7;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;15590,00;Botella
9/07/2019;2019;7;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;28990,00;Botella
9/07/2019;2019;7;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;30990,00;Botella
9/07/2019;2019;7;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;16990,00;Botella
9/07/2019;2019;7;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;15990,00;Botella
9/07/2019;2019;7;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;36990,00;Botella
9/07/2019;2019;7;REAL1493;Supermercado;Vinos y Licores;Aguardiente;59990,00;Botella
9/07/2019;2019;7;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;51990,00;Botella
1/11/2019;2019;11;AMARILLO;Supermercado;Vinos y Licores;Aguardiente;21990,00;Botella
1/11/2019;2019;11;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;35990,00;Botella
1/11/2019;2019;11;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;45990,00;Botella
1/11/2019;2019;11;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;87990,00;Botella
1/11/2019;2019;11;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;20590,00;Botella
1/11/2019;2019;11;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;16990,00;Botella
1/11/2019;2019;11;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;32990,00;Botella
1/11/2019;2019;11;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;36990,00;Botella
1/11/2019;2019;11;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;91990,00;Botella
1/11/2019;2019;11;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;49990,00;Botella
1/11/2019;2019;11;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;39990,00;Botella
1/11/2019;2019;11;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;46990,00;Botella
1/11/2019;2019;11;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;12390,00;Botella
1/11/2019;2019;11;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;22990,00;Botella
1/11/2019;2019;11;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;25990,00;Botella
1/11/2019;2019;11;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;13990,00;Botella
1/11/2019;2019;11;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;15590,00;Botella
1/11/2019;2019;11;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;31590,00;Botella
1/11/2019;2019;11;REAL1493;Supermercado;Vinos y Licores;Aguardiente;55990,00;Botella
1/11/2019;2019;11;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;49990,00;Botella
20/02/2020;2020;2;AMARILLO;Supermercado;Vinos y Licores;Aguardiente;21990,00;Botella
20/02/2020;2020;2;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;35990,00;#N/D
20/02/2020;2020;2;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;45990,00;Botella
20/02/2020;2020;2;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;87990,00;Botella
20/02/2020;2020;2;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;20590,00;#N/D
20/02/2020;2020;2;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;16990,00;#N/D
20/02/2020;2020;2;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;32990,00;#N/D
20/02/2020;2020;2;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;36990,00;Botella
20/02/2020;2020;2;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;91990,00;#N/D
20/02/2020;2020;2;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;49990,00;#N/D
20/02/2020;2020;2;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;39990,00;#N/D
20/02/2020;2020;2;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;46990,00;Botella
20/02/2020;2020;2;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;14390,00;Botella
20/02/2020;2020;2;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;25990,00;Botella
20/02/2020;2020;2;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;29990,00;Botella
20/02/2020;2020;2;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;16590,00;Botella
20/02/2020;2020;2;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;15590,00;Botella
20/02/2020;2020;2;CRISTAL;Supermercado;Vinos y Licores;Aguardiente;36990,00;Botella
20/02/2020;2020;2;REAL1493;Supermercado;Vinos y Licores;Aguardiente;55990,00;#N/D
20/02/2020;2020;2;ANTIOQUENO;Supermercado;Vinos y Licores;Aguardiente;49990,00;Botella
9/06/2019;2019;6;NECTAR;Supermercado;Vinos y Licores;Aguardiente;26990,00;Botella
9/06/2019;2019;6;NECTAR;Supermercado;Vinos y Licores;Aguardiente;13990,00;Botella
9/06/2019;2019;6;NECTAR;Supermercado;Vinos y Licores;Aguardiente;8790,00;Botella
9/06/2019;2019;6;NECTAR;Supermercado;Vinos y Licores;Aguardiente;34990,00;Botella
9/06/2019;2019;6;NECTAR;Supermercado;Vinos y Licores;Aguardiente;16990,00;Botella
9/06/2019;2019;6;NECTAR;Supermercado;Vinos y Licores;Aguardiente;29990,00;Botella
9/06/2019;2019;6;NECTAR;Supermercado;Vinos y Licores;Aguardiente;33990,00;Botella
9/06/2019;2019;6;NECTAR;Supermercado;Vinos y Licores;Aguardiente;61990,00;Botella
9/06/2019;2019;6;NECTAR;Supermercado;Vinos y Licores;Aguardiente;8990,00;Botella
9/06/2019;2019;6;NECTAR;Supermercado;Vinos y Licores;Aguardiente;43990,00;Botella
9/06/2019;2019;6;NECTAR;Supermercado;Vinos y Licores;Aguardiente;65990,00;Botella
9/06/2019;2019;6;NECTAR;Supermercado;Vinos y Licores;Aguardiente;26990,00;Botella
9/06/2019;2019;6;NECTAR;Supermercado;Vinos y Licores;Aguardiente;27990,00;Botella
9/06/2019;2019;6;NECTAR;Supermercado;Vinos y Licores;Aguardiente;30990,00;Botella
9/06/2019;2019;6;NECTAR;Supermercado;Vinos y Licores;Aguardiente;14390,00;Botella
9/07/2019;2019;7;NECTAR;Supermercado;Vinos y Licores;Aguardiente;15750,00;Botella
9/07/2019;2019;7;NECTAR;Supermercado;Vinos y Licores;Aguardiente;18350,00;Botella
9/07/2019;2019;7;NECTAR;Supermercado;Vinos y Licores;Aguardiente;34700,00;Botella
9/07/2019;2019;7;NECTAR;Supermercado;Vinos y Licores;Aguardiente;16050,00;Botella
9/07/2019;2019;7;NECTAR;Supermercado;Vinos y Licores;Aguardiente;10220,00;Botella
9/07/2019;2019;7;NECTAR;Supermercado;Vinos y Licores;Aguardiente;26990,00;Botella
9/07/2019;2019;7;NECTAR;Supermercado;Vinos y Licores;Aguardiente;13990,00;Botella
9/07/2019;2019;7;NECTAR;Supermercado;Vinos y Licores;Aguardiente;8790,00;Botella
9/07/2019;2019;7;NECTAR;Supermercado;Vinos y Licores;Aguardiente;37990,00;Botella
9/07/2019;2019;7;NECTAR;Supermercado;Vinos y Licores;Aguardiente;16990,00;Botella
9/07/2019;2019;7;NECTAR;Supermercado;Vinos y Licores;Aguardiente;29990,00;Botella
9/07/2019;2019;7;NECTAR;Supermercado;Vinos y Licores;Aguardiente;36990,00;Botella
9/07/2019;2019;7;NECTAR;Supermercado;Vinos y Licores;Aguardiente;67990,00;Botella
9/07/2019;2019;7;NECTAR;Supermercado;Vinos y Licores;Aguardiente;8990,00;Botella
9/07/2019;2019;7;NECTAR;Supermercado;Vinos y Licores;Aguardiente;47990,00;Botella
9/07/2019;2019;7;NECTAR;Supermercado;Vinos y Licores;Aguardiente;65990,00;Botella
9/07/2019;2019;7;NECTAR;Supermercado;Vinos y Licores;Aguardiente;26990,00;Botella
9/07/2019;2019;7;NECTAR;Supermercado;Vinos y Licores;Aguardiente;27990,00;Botella
9/07/2019;2019;7;NECTAR;Supermercado;Vinos y Licores;Aguardiente;33990,00;Botella
9/07/2019;2019;7;NECTAR;Supermercado;Vinos y Licores;Aguardiente;14390,00;Botella
1/11/2019;2019;11;NECTAR;Supermercado;Vinos y Licores;Aguardiente;25990,00;Botella
1/11/2019;2019;11;NECTAR;Supermercado;Vinos y Licores;Aguardiente;13590,00;Botella
1/11/2019;2019;11;NECTAR;Supermercado;Vinos y Licores;Aguardiente;8590,00;Botella
1/11/2019;2019;11;NECTAR;Supermercado;Vinos y Licores;Aguardiente;36990,00;Botella
1/11/2019;2019;11;NECTAR;Supermercado;Vinos y Licores;Aguardiente;16590,00;Botella
1/11/2019;2019;11;NECTAR;Supermercado;Vinos y Licores;Aguardiente;29990,00;Botella
1/11/2019;2019;11;NECTAR;Supermercado;Vinos y Licores;Aguardiente;33990,00;Botella
1/11/2019;2019;11;NECTAR;Supermercado;Vinos y Licores;Aguardiente;67990,00;Botella
1/11/2019;2019;11;NECTAR;Supermercado;Vinos y Licores;Aguardiente;8990,00;Botella
1/11/2019;2019;11;NECTAR;Supermercado;Vinos y Licores;Aguardiente;46990,00;Botella
1/11/2019;2019;11;NECTAR;Supermercado;Vinos y Licores;Aguardiente;63990,00;Botella
1/11/2019;2019;11;NECTAR;Supermercado;Vinos y Licores;Aguardiente;26990,00;Botella
1/11/2019;2019;11;NECTAR;Supermercado;Vinos y Licores;Aguardiente;26990,00;Botella
1/11/2019;2019;11;NECTAR;Supermercado;Vinos y Licores;Aguardiente;33990,00;Botella
1/11/2019;2019;11;NECTAR;Supermercado;Vinos y Licores;Aguardiente;14390,00;Botella
20/02/2020;2020;2;NECTAR;Supermercado;Vinos y Licores;Aguardiente;25990,00;Botella
20/02/2020;2020;2;NECTAR;Supermercado;Vinos y Licores;Aguardiente;13590,00;Botella
20/02/2020;2020;2;NECTAR;Supermercado;Vinos y Licores;Aguardiente;8590,00;#N/D
20/02/2020;2020;2;NECTAR;Supermercado;Vinos y Licores;Aguardiente;36990,00;Botella
20/02/2020;2020;2;NECTAR;Supermercado;Vinos y Licores;Aguardiente;16590,00;Botella
20/02/2020;2020;2;NECTAR;Supermercado;Vinos y Licores;Aguardiente;29990,00;Botella
20/02/2020;2020;2;NECTAR;Supermercado;Vinos y Licores;Aguardiente;33990,00;Botella
20/02/2020;2020;2;NECTAR;Supermercado;Vinos y Licores;Aguardiente;67990,00;Botella
20/02/2020;2020;2;NECTAR;Supermercado;Vinos y Licores;Aguardiente;8990,00;Botella
20/02/2020;2020;2;NECTAR;Supermercado;Vinos y Licores;Aguardiente;46990,00;#N/D
20/02/2020;2020;2;NECTAR;Supermercado;Vinos y Licores;Aguardiente;63990,00;#N/D
20/02/2020;2020;2;NECTAR;Supermercado;Vinos y Licores;Aguardiente;26990,00;Botella
20/02/2020;2020;2;NECTAR;Supermercado;Vinos y Licores;Aguardiente;26990,00;Botella
20/02/2020;2020;2;NECTAR;Supermercado;Vinos y Licores;Aguardiente;33990,00;Botella
20/02/2020;2020;2;NECTAR;Supermercado;Vinos y Licores;Aguardiente;14390,00;Botella
9/06/2019;2019;6;WHISLEYS;Supermercado;Vinos y Licores;Whisky;35990,00;Botella
9/06/2019;2019;6;CAROLANS;Supermercado;Vinos y Licores;Whisky;55990,00;Botella
9/06/2019;2019;6;BAILEYS;Supermercado;Vinos y Licores;Whisky;52900,00;Botella
9/06/2019;2019;6;COLOMA;Supermercado;Vinos y Licores;Whisky;38990,00;Botella
9/06/2019;2019;6;BROADWAY;Supermercado;Vinos y Licores;Whisky;35990,00;Botella
9/06/2019;2019;6;BAILEYS;Supermercado;Vinos y Licores;Whisky;30990,00;Botella
9/06/2019;2019;6;CASA GRAJALES;Supermercado;Vinos y Licores;Whisky;30990,00;Botella
9/06/2019;2019;6;DE LA CORTE;Supermercado;Vinos y Licores;Whisky;29990,00;Botella
9/06/2019;2019;6;JOHN THOMAS;Supermercado;Vinos y Licores;Whisky;36990,00;Botella
9/06/2019;2019;6;JOHN THOMAS;Supermercado;Vinos y Licores;Whisky;19590,00;Botella
9/06/2019;2019;6;JHON THOMAS;Supermercado;Vinos y Licores;Whisky;42990,00;Botella
9/06/2019;2019;6;CARDHU;Supermercado;Vinos y Licores;Whisky;129990,00;Botella
9/06/2019;2019;6;CRAGGANMORE;Supermercado;Vinos y Licores;Whisky;129990,00;Botella
9/06/2019;2019;6;SINGLETON;Supermercado;Vinos y Licores;Whisky;115990,00;Botella
9/06/2019;2019;6;SINGLETON;Supermercado;Vinos y Licores;Whisky;127990,00;Botella
9/06/2019;2019;6;WILD TURKEY;Supermercado;Vinos y Licores;Whisky;83900,00;Botella
9/06/2019;2019;6;JACK DANIELS;Supermercado;Vinos y Licores;Whisky;87990,00;Botella
9/06/2019;2019;6;JAMESON;Supermercado;Vinos y Licores;Whisky;77990,00;Botella
9/06/2019;2019;6;BUCHANANS;Supermercado;Vinos y Licores;Whisky;94265,00;Botella
9/06/2019;2019;6;BUCHANANS;Supermercado;Vinos y Licores;Whisky;133990,00;Botella
9/06/2019;2019;6;BUCHANANS;Supermercado;Vinos y Licores;Whisky;108715,00;Botella
9/06/2019;2019;6;CHIVAS REGAL;Supermercado;Vinos y Licores;Whisky;123990,00;Botella
9/06/2019;2019;6;CHIVAS REGAL;Supermercado;Vinos y Licores;Whisky;55990,00;Botella
9/06/2019;2019;6;CHIVAS REGAL;Supermercado;Vinos y Licores;Whisky;87900,00;Botella
9/06/2019;2019;6;CHIVAS REGAL;Supermercado;Vinos y Licores;Whisky;185900,00;Botella
9/06/2019;2019;6;CHIVAS REGAL;Supermercado;Vinos y Licores;Whisky;63990,00;Botella
9/06/2019;2019;6;CHIVAS REGAL;Supermercado;Vinos y Licores;Whisky;99900,00;Botella
9/06/2019;2019;6;CLAN MACGREGOR;Supermercado;Vinos y Licores;Whisky;35990,00;Botella
9/06/2019;2019;6;CLAN MACGREGOR;Supermercado;Vinos y Licores;Whisky;20990,00;Botella
9/06/2019;2019;6;DEWARS;Supermercado;Vinos y Licores;Whisky;51990,00;Botella
9/06/2019;2019;6;DEWARS;Supermercado;Vinos y Licores;Whisky;91990,00;Botella
9/06/2019;2019;6;FAMOUS GROUSE;Supermercado;Vinos y Licores;Whisky;53990,00;Botella
9/06/2019;2019;6;GENTLEMAN;Supermercado;Vinos y Licores;Whisky;145990,00;Botella
9/06/2019;2019;6;GLENFIDDICH;Supermercado;Vinos y Licores;Whisky;113990,00;Botella
9/06/2019;2019;6;GLENFIDDICH;Supermercado;Vinos y Licores;Whisky;179990,00;Botella
9/06/2019;2019;6;GLENFIDDICH;Supermercado;Vinos y Licores;Whisky;274990,00;Botella
9/06/2019;2019;6;GLENMORANGIE;Supermercado;Vinos y Licores;Whisky;189990,00;Botella
9/06/2019;2019;6;GLENMORANGIE;Supermercado;Vinos y Licores;Whisky;229990,00;Botella
9/06/2019;2019;6;GRANTS;Supermercado;Vinos y Licores;Whisky;59990,00;Botella
9/06/2019;2019;6;GRANTS;Supermercado;Vinos y Licores;Whisky;109990,00;Botella
9/06/2019;2019;6;GRANTS;Supermercado;Vinos y Licores;Whisky;59990,00;Botella
9/06/2019;2019;6;GRANTS;Supermercado;Vinos y Licores;Whisky;51990,00;Botella
9/06/2019;2019;6;GRANTS;Supermercado;Vinos y Licores;Whisky;67990,00;Botella
9/06/2019;2019;6;HAIG CLUBMAN;Supermercado;Vinos y Licores;Whisky;79990,00;Botella
9/06/2019;2019;6;JOHNNIE WALKER;Supermercado;Vinos y Licores;Whisky;224990,00;Botella
9/06/2019;2019;6;JOHNNIE WALKER;Supermercado;Vinos y Licores;Whisky;28990,00;Botella
9/06/2019;2019;6;JOHNNIE WALKER;Supermercado;Vinos y Licores;Whisky;56900,00;Botella
9/06/2019;2019;6;JOHNNIE WALKER;Supermercado;Vinos y Licores;Whisky;45900,00;Botella
9/06/2019;2019;6;LABEL;Supermercado;Vinos y Licores;Whisky;121990,00;Botella
9/06/2019;2019;6;OLD PARR;Supermercado;Vinos y Licores;Whisky;71990,00;Botella
9/06/2019;2019;6;OLD PARR;Supermercado;Vinos y Licores;Whisky;88315,00;Botella
9/06/2019;2019;6;OLD PARR;Supermercado;Vinos y Licores;Whisky;129990,00;Botella
9/06/2019;2019;6;OLD PARR;Supermercado;Vinos y Licores;Whisky;209990,00;Botella
9/06/2019;2019;6;SIR EDWARDS;Supermercado;Vinos y Licores;Whisky;43990,00;Botella
9/06/2019;2019;6;SOMETHING SPECIAL;Supermercado;Vinos y Licores;Whisky;59990,00;Botella
9/06/2019;2019;6;SOMETHING SPECIAL;Supermercado;Vinos y Licores;Whisky;27990,00;Botella
9/06/2019;2019;6;SOMETHING SPECIAL;Supermercado;Vinos y Licores;Whisky;47990,00;Botella
9/06/2019;2019;6;THE BALVENIE;Supermercado;Vinos y Licores;Whisky;175990,00;Botella
9/06/2019;2019;6;THE GLENLIVET;Supermercado;Vinos y Licores;Whisky;165990,00;Botella
9/06/2019;2019;6;HIGHLAND SUPREME;Supermercado;Vinos y Licores;Whisky;55990,00;Botella
9/06/2019;2019;6;MACALLAN;Supermercado;Vinos y Licores;Whisky;167990,00;Botella
